brakes	brake
bespangled	bespangle
baaed	baa
bespangles	bespangle
braked	brake
bevvied	bevvy
bruising	bruise
beknitting	beknit
bedoes	bedo
Borks	borks
bedanced	bedance
bemonstering	bemonster
broken up	break up
blessedest	blessed
bombinating	bombinate
belts out	belt out
bereaving	bereave
backs down	back down
berthed	berth
beshrouding	beshroud
bebeasting	bebeast
boringest	boring
bisecting	bisect
bge	beige
biographing	biograph
brawnier	brawny
buys time	buy time
Bremains	Bremain
betwyxt	betwixt
blow-waves	blow-wave
birches	birch
boskiest	bosky
brow-beating	brow-beat
birched	birch
blow-waved	blow-wave
behaving	behave
baed	ba
bureaucratising	bureaucratise
baitest	bait
buddy breathes	buddy breathe
begoes	bego
besieged	besiege
brynge	bring
bantering	banter
besieges	besiege
buddy breathed	buddy breathe
born upon	bear upon
branchline	branch line
boogalooing	boogaloo
bolsters	bolster
behavin'	behaving
ballaragged	ballarag
backchaining	backchain
Brit	British
bewilders	bewilder
bewrayed	bewray
bump-starting	bump-start
billoweth	billow
beprosed	beprose
breast feeding	breast feed
begun with the chucky	begin with the chucky
beproses	beprose
biteth	bite
begirdling	begirdle
brocage	brokerage
begrimed	begrime
brunching	brunch
betwattled	betwattle
beflecking	befleck
betakes	betake
betwattles	betwattle
betaken	betake
begrimes	begrime
blasting off	blast off
b/c	backward compatibility
bravade	bravado
borks	bork
blows away	blow away
backcombing	backcomb
bludgeoning	bludgeon
betreading	betread
banalization	banalisation
band-aids	band-aid
bottlenecked	bottleneck
berried	berry
bleached	bleach
banishing	banish
bleaches	bleach
bogging	bog
berries	berry
blenking	blenk
bartered	barter
bescumbered	bescumber
benumbs	benumb
barbarizing	barbarize
broken and entered	break and enter
bioturbates	bioturbate
backdropping	backdrop
banistering	banister
begged the question	beg the question
bedamping	bedamp
blocking up	block up
bobsleds	bobsled
bucked for	buck for
bingoing	bingo
blew off steam	blow off steam
bassooning	bassoon
bongoed	bongo
bullshat	bullshit
boniest	bony
bechetogenic	behcetogenic
breathes out	breathe out
boots	boot
Bizantian	Byzantine
buttfucks	buttfuck
beshitten	beshite
bobtailing	bobtail
brokered	broker
brailing	brail
Buddhized	Buddhize
brickled	brickle
biodegrading	biodegrade
brickles	brickle
bescumbering	bescumber
birdsat	birdsit
bruskest	brusk
bedding down	bed down
becoz	because
blimps	blimp
backsighted	backsight
beigest	beige
bletted	blet
bites	bite
bedimmed	bedim
bump-starts	bump-start
borne out	bear out
beaten up	beat up
brain-storms	brain-storm
body checked	body check
busking	busk
batmanning	batman
blacke-saint	black sanctus
boolean	Boolean
binarized	binarize
blusteriest	blustery
BBBJ	bareback blowjob
ballsed	balls
bollocksing	bollocks
blockades	blockade
balketh	balk
buoying up	buoy up
becomes	become
breaking it down	break it down
becomen	become
bodyjacks	bodyjack
blindsided	blindside
bepowdered	bepowder
becomed	become
botchier	botchy
botanized	botanize
breathing out	breathe out
bar mitzvahing	bar mitzvah
botanizes	botanize
broadsided	broadside
boegoe	Variant
bethwacking	bethwack
broadsides	broadside
bechalks	bechalk
brings down the hammer	bring down the hammer
bunkos	bunko
biomethylating	biomethylate
boasting	boast
bountifuller	bountiful
becharmed	becharm
brailles	braille
beshadows	beshadow
B.N.	bachelor
bedrank	bedrink
beaths	beath
backronyming	backronym
blowing off steam	blow off steam
Bhuddas	Buddhas
betitling	betitle
bone-fire	bonfire
bobbitted	bobbitt
bedagging	bedag
Banbury stories	Banbury stories of a cock and a bull
bulks up	bulk up
b****cks	bollocks
burned out	burn out
backs into	back into
burlesquing	burlesque
bigger-dicked	big-dicked
bestrewn	bestrew
budges up	budge up
bestrews	bestrew
briskest	brisk
bottoms for	bottom for
briskening	brisken
bathin'	bathing
BFG	w:Big Fucking Gun
besmooched	besmooch
BFD	big deal
bless'd	bless
blameth	blame
buttered up	butter up
BFS	breadth-first search
besmooches	besmooch
blacked up	black up
bleeded	bleed
bed-hopping	bed-hop
belocks	belock
burying the lede	bury the lede
Botoxed	Botox
befilthed	befilth
bursteth	burst
blimped out	blimp out
billowier	billowy
banqueting	banquet
blackballs	blackball
buttering up	butter up
butchest	butch
bayonetted	bayonet
beswearing	beswear
bloodletting	bloodlet
backtested	backtest
bituminating	bituminate
bentshing	bentsh
butt-raped	butt-rape
birthing	birth
bobos	bobo
browbeating	browbeat
bedeviling	bedevil
beleaving	beleave
bottlenecking	bottleneck
bastardise	bastardize
bleaching	bleach
blankening	blanken
beachcombs	beachcomb
bagelled	bagel
bepommeling	bepommel
backwashed	backwash
befriended	befriend
bucked up	buck up
bequoting	bequote
burye	bury
borries	borry
beseeks	beseek
birthin'	birthing
bakhshished	bakhshish
borried	borry
beining	bein
burking	burke
batted away	bat away
bespeakest	bespeak
bewielded	bewield
biasing	bias
blogged	blog
bears	bear
blinkered	blinker
bagses	bags
blegs	bleg
bagsed	bags
beare	bear
bids fair	bid fair
bedshares	bedshare
bitsier	bitsy
breadier	bready
bacteriotrophic	bacteriotropic
beleaping	beleap
bedshared	bedshare
beteeming	beteem
bobsledded	bobsled
building castles in the air	build castles in the air
beslaved	beslave
blewe	blue
boloed	bolo
bepearling	bepearl
bloak	bloke
bes	be
berths	berth
bechancing	bechance
borrowing	borrow
bullering	buller
based on	base on
begems	begem
bethumps	bethump
becroggled	becroggle
broad reaching	broad reach
blores	blore
bladed	blade
basilectalized	basilectalize
burgling	burgle
bachelour	bachelor
bedamns	bedamn
battles	battle
blored	blore
brittlest	brittle
bestrode	bestride
beddest	bed
begathered	begather
battled	battle
breaking the ice	break the ice
blades	blade
bachelor's	bachelor's degree
beating one's swords into ploughshares	beat one's swords into ploughshares
brutalising	brutalise
bannian	banyan
bedewed	bedew
bonusing	bonus
blacking up	black up
ballsier	ballsy
besetten	alternative past participle
belives	belive
bobars	bobar
beliven	belive
bewrays	bewray
beslavering	beslaver
bucketizing	bucketize
based	base
brings forth	bring forth
buzzier	buzzy
Brexiting	Brexit
brayed	bray
brighter	bright
baser	base
bourding	bourd
breasting	breast
brown-bags	brown-bag
branked	brank
buyed	buy
BDAC	benzyldimethylhexadecylammonium chloride
beatifying	beatify
buffaloing	buffalo
blacktopping	blacktop
beleiver	believer
beleives	believes
behoving	behove
beleived	believed
beggarliest	beggarly
bepowdering	bepowder
buggering up	bugger up
beggaring	beggar
bedevilled	bedevil
befanged	befang
betrims	betrim
beading	bead
basening	basen
brachydactily	brachydactyly
Batmans	Batman
blackleading	blacklead
bouted	bout
burning the midnight oil	burn the midnight oil
barreling	barrel
buryin'	burying
buckets	bucket
besplashed	besplash
blinked	blink
bucketing down	bucket down
brimmeth	brim
besplashes	besplash
Border Collie	border collie
broken out	break out
bewailest	bewail
betaking	betake
budged up	budge up
becrawling	becrawl
blacksplaining	blacksplain
becrossing	becross
bespawls	bespawl
belibelling	belibel
blackboarded	blackboard
betees	betee
brunting	brunt
betrayed	betray
beshrews	beshrew
bloodied up	bloody up
blouding	bloud
bricked	brick
brennschluss	Brennschluss
bobbared	bobbar
beslabbering	beslabber
bewhored	bewhore
barming	barm
binning	bin
bewhores	bewhore
bewatering	bewater
bicommisural	bicommissural
beglues	beglue
boogers up	booger up
barkiest	barky
blimps out	blimp out
beglued	beglue
bayoneting	bayonet
bead-breaker	bead breaker
bemeaned	bemean
bred in the bone	breed in the bone
Barnumised	Barnumise
baggiest	baggy
begynnynge	beginning
bucks	buck
blisses out	bliss out
bestilled	bestill
Barnumises	Barnumise
began	begin
bump-started	bump-start
begat	beget
blendest	blend
backsteps	backstep
bootstrapping	bootstrap
blazening	blazen
blithens	blithen
backtraced	backtrace
ballatry	balladry
beduking	beduke
ballsed around	balls around
bringing to bear	bring to bear
bedears	bedear
BF	booking fee
bosonizing	bosonize
BA	bad-ass
BB	bulletin board
BC	backward compatibility
BM	Bahasa Malaysia
BO	body odor
BI	business intelligence
BT	bench trial
BU	broken up
BV	backing vocals
BW	bench warrant
BP	bipolar
BR	business route
BS	bullshit
brainstorms	brainstorm
brairded	braird
Bd	board
bacsheese	baksheesh
Bn	benzyl
burninates	burninate
Bu	butyl
bioconverting	bioconvert
balloons	balloon
Bz	benzoyl
bemauling	bemaul
bends the truth	bend the truth
brairding	braird
broughten	bring
balance-beam	balance beam
bottoms	bottom
B.	baron
B4	before
beguyling	beguyle
bigs up	big up
back-channelling	back-channel
blindeth	blind
braggles	braggle
belonged	belong
bemuffling	bemuffle
brazing	braze
boggled	boggle
burnest	burn
body checking	body check
boggles	boggle
BDE	big dick energy
BDD	business-driven development
BDC	bullet drop compensation
bodybuilt	bodybuild
BDU	battle dress uniform
barred out	bar out
bollocksing up	bollocks up
blythe	blithe
banged away	bang away
blown one's load	blow one's load
berimes	berime
benumbed	benumb
bituminizing	bituminize
berimed	berime
bebars	bebar
battalioned	battalion
bediapers	bediaper
belongest	belong
blamin'	blaming
bepowers	bepower
bravadoed	bravado
bonafied	bona fide
buying up	buy up
brushed aside	brush aside
bodyboarded	bodyboard
bulldozered	bulldozer
bolused	bolus
businesspeople	businessperson
budgeted	budget
befell	befall
bestriding	bestride
breaststrokes	breaststroke
beats	beat
baaad	bad
breaststroked	breaststroke
biya	beer
beefing up	beef up
backslashing	backslash
baby-sitting	baby-sit
benzamindine	benzamidine
batooned	batoon
blunders	blunder
besmutches	besmutch
built castles in the air	build castles in the air
BASE jumps	BASE jump
besmutched	besmutch
bronchi	bronchus
ball-busted	ball-bust
blogs	blog
brushing up	brush up
bureaucratizes	bureaucratize
bum-rushing	bum-rush
badmouths	badmouth
bonzidine	benzidine
bossier	bossy
blossomiest	blossomy
bessemerizing	bessemerize
billhooking	billhook
becrowning	becrown
B2G	business-to-government
B2C	business-to-customer
bestowing	bestow
bakin'	baking
bedusts	bedust
blacking	black
bayt	bait
broadsealed	broadseal
bulkier	bulky
belettering	beletter
broke the bank	break the bank
beering	beer
bebopped	bebop
betters	better
bemadamed	bemadam
baking	bake
blatters	blatter
begifted	begift
booting out	boot out
Birminghamized	Birminghamize
blunged	blunge
Birminghamizes	Birminghamize
burnisht	burnish
bade fair	bid fair
booteth	boot
bedarkened	bedarken
bluffest	bluff
bayed	bay
borders on	border on
bearhugged	bearhug
backcasts	backcast
bulgiest	bulgy
baricenter	barycenter
bemercies	bemercy
baskt	bask
basks	bask
bagpiping	bagpipe
bemercied	bemercy
becharming	becharm
bore down	bear down
bescattered	bescatter
beflaying	beflay
belaving	belave
Baidus	Baidu
bumbazed	bumbaze
blarsted	blasted
buckled	buckle
bosses around	boss around
begroans	begroan
buckles	buckle
baiteth	bait
bumbazes	bumbaze
blown the whistle	blow the whistle
bucking for	buck for
bussed	buss
benter	bent
biophosphonate	bisphosphonate
brumates	brumate
busses	buss
brumated	brumate
begowking	begowk
barks	bark
buggering	bugger
backing out	back out
brevetted	brevet
barke	bark
bitched out	bitch out
born in with	bear in with
becuts	becut
bepuffed	bepuff
betalks	betalk
befeathered	befeather
bodychecking	bodycheck
berascalled	berascal
betiding	betide
buggerin'	buggering
backpropagates	backpropagate
bush-dog	bush dog
backpropagated	backpropagate
barbers	barber
blips	blip
burning out	burn out
bewitch'd	bewitch
babbiting	babbit
brest	breast
besorted	besort
breaking the bank	break the bank
belying	belie
braids	braid
badging	badge
buys a dog and barks oneself	buy a dog and bark oneself
buyeth	buy
bifunctionalized	bifunctionalize
blanks	blank
blanker	blank
bulletproofing	bulletproof
bifunctionalizes	bifunctionalize
besits	besit
blated	blate
blacksplains	blacksplain
bairnliest	bairnly
balaunce	balance
bebanged	bebang
blurting out	blurt out
blocks up	block up
buttin'	butting
brought to bear	bring to bear
bucolingually	buccolingually
ballsing up	balls up
befals	befal
buckle cavity	malapropism
banged	bang
backtagging	backtag
budding	bud
bumps uglies	bump uglies
baiting	bait
betted	bet
begge	beg
beclept	beclepe
blackened	blacken
beshaming	beshame
birled	birl
beneficiating	beneficiate
blondest	blonde
backstreaming	backstream
blithening	blithen
bootay	booty
Beduin	bedouin
bishoping	bishop
blacklegged	blackleg
booping	boop
backed out	back out
borrowest	borrow
brilliantines	brilliantine
bonsais	bonsai
bolixes	bolix
bespake	bespeak
begane	begin
bolixed	bolix
bayliff	bailiff
brilliantined	brilliantine
bluntest	blunt
browniest	browny
buying off on	buy off on
blow-dries	blow-dry
bldg	building
blindened	blinden
backquoted	backquote
backlit	backlight
bepowering	bepower
bloodshotten	bloodshot
blow-dried	blow-dry
burblier	burbly
bulwarked	bulwark
bandies about	bandy about
benefitest	benefit
benefitteth	benefit
broken one off	break one off
bescatters	bescatter
begging to differ	beg to differ
beeriest	beery
bought the farm	buy the farm
bouncin'	bouncing
BLASTs	BLAST
bobbitised	bobbitise
bescreened	bescreen
bewizarding	bewizard
bails out	bail out
beshielding	beshield
boardin'	boarding
ballyhooed	ballyhoo
bodye	body
balloted	ballot
bleeding out	bleed out
boating	boat
barneyed	barney
bedell	beadle
blackboxing	blackbox
Bowdlerizing	Bowdlerize
bepommels	bepommel
BBN	bulletin board network
bebork	bebark
broils	broil
betokening	betoken
BBB	blood-brain barrier
bestills	bestill
becraving	becrave
BBW	big bad wolf
breaks it down	break it down
BBS	bulletin board system or bulletin board service
begins	begin
broadenest	broaden
backtrails	backtrail
bidded	bid
bechilling	bechill
bedecked	bedeck
braais	braai
bears fruit	bear fruit
brominated	brominate
bounces	bounce
bandied around	bandy around
brominates	brominate
bewailed	bewail
bedusted	bedust
busks	busk
besews	besew
backtagged	backtag
bastinades	bastinade
buggier	buggy
bawded	bawd
bastinaded	bastinade
bittering	bitter
bewares	beware
blahdy	bloody
brakest	break
begs the question	beg the question
breathed	breathe
bitten in	bite in
bolking	bolk
beamier	beamy
bloodens	blooden
bronzifies	bronzify
bedrabbled	bedrabble
bronzified	bronzify
bad-faith	bad faith
birdsitting	birdsit
blew down	blow down
bob wire	barbed wire
bechalked	bechalk
blossometh	blossom
briefer	brief
behung	behang
bellyflopping	bellyflop
bedecketh	bedeck
breast-fed	breast-feed
briefed	brief
battologizing	battologize
bam	bare-arse minimum
bak	back
bitsiest	bitsy
Bg.	Bulgarian
bamboshing	bambosh
BTFO	blow out
burgeoneth	burgeon
burns the midnight oil	burn the midnight oil
beknaves	beknave
bedoing	bedo
beknaved	beknave
bioneutralized	bioneutralize
blitzes	blitz
blitzed	blitz
burping	burp
bevoices	bevoice
bruize	bruise
bevoiced	bevoice
brushed one's teeth	brush one's teeth
bronzer	bronze
bowdacious	bodacious
burthen	burden
ballparks	ballpark
belked	belk
backprinting	backprint
bought it	buy it
backpeddled	backpeddle
bentest	bend
beleiving	believing
backpeddles	backpeddle
bedims	bedim
besnewing	besnew
beclarting	beclart
briefs	brief
boofing	boof
bereaveth	bereave
bejanked	bejank
bobbittize	Bobbittize
berylium	beryllium
bouncing off the walls	bounce off the walls
branniest	branny
babyfying	babyfy
barricadoing	barricado
back-handed	back-hand
buskling	buskle
breatheth	breathe
bepearls	bepearl
beshades	beshade
bale out	bail out
bunked	bunk
blew up	blow up
bottles	bottle
berming	berm
billeted	billet
bottled	bottle
breadcrumbing	breadcrumb
bells	bell
beseeking	beseek
bearded	beard
bleeding like a stuck pig	bleed like a stuck pig
bedogged	bedog
beaching	beach
blowziest	blowzy
begripping	begrip
bioaugmented	bioaugment
briding	bride
baciloscopy	bacilloscopy
blindering	blinder
bites the biscuit	bite the biscuit
bull-dyke	bull dyke
best-hung	well-hung
Bitcoin	bitcoin
bedizened	bedizen
bolled	boll
broodest	brood
beglorying	beglory
b'lieve	believe
borrying	borry
boinked	boink
becloaking	becloak
bantered	banter
borne in with	bear in with
borged	borg
biffed	biff
becamest	become
baruch HaShem	baruch Hashem
breaks water	break water
boasted	boast
biiig	big
blanching	blanch
beholde	behold
bringing forth	bring forth
bankette	banquet
bleachest	bleach
Bos.	Boston
bled dry	bleed dry
boinks	boink
bets	bet
befruiting	befruit
beggest	beg
bedribbling	bedribble
bedevils	bedevil
blinds with science	blind with science
bookcrosses	bookcross
bets up	bet up
babyfies	babyfy
bookcrossed	bookcross
bolning	boln
butterflying	butterfly
bedewing	bedew
brecciated	brecciate
breedes	breede
betting up	bet up
bedraping	bedrape
befreed	befree
bikesheds	bikeshed
bequivers	bequiver
boord	board
burling	burl
bookstaves	Alternative plural
befrees	befree
beseeing	besee
birdied	birdie
bumbazing	bumbaze
Britishifies	Britishify
bewondered	bewonder
beslavers	beslaver
badmouthed	badmouth
birdies	birdie
boogied	boogie
bandied about	bandy about
binding on equip	bind on equip
besplashing	besplash
boogies	boogie
buffed	buff
bepuffing	bepuff
beglooming	begloom
belabours	belabour
bombs around	bomb around
balloonneer	ballooner
B. Litt.	Bachelor of Letters
barrelling	barrel
bestraddles	bestraddle
bouncing back	bounce back
brachycephalism	brachycephaly
button mashing	button mash
bevels	bevel
bestraddled	bestraddle
builds	build
backcasted	backcast
behedged	behedge
Btb.	bass tuba
bounde	bound
bruxed	brux
bleating	bleat
busying	busy
bruxes	brux
black-bagged	black-bag
blowing up	blow up
besoughtest	beseech
bretticed	brettice
blopping	blop
BCVA	Best Corrected Visual Acuity
backhoeing	backhoe
brightens	brighten
budded	bud
bebops	bebop
babysitting	babysit
boldly went where no man has gone before	boldly go where no man has gone before
backporting	backport
blushing	blush
boondoggled	boondoggle
bravoing	bravo
befalen	befal
brairds	braird
busie	busy
broke with	break with
bombed	bomb
buying it	buy it
bobaring	bobar
breaking even	break even
blows over	blow over
blithest	blithe
bordered	border
boundest	bind
begifts	begift
ballooning	balloon
blazoned	blazon
buccaneering	buccaneer
bromizes	bromize
bearing fruit	bear fruit
beg parding	beg pardon
bogeyed	bogey
baffing	baff
belting up	belt up
bedances	bedance
banished	banish
brattier	bratty
bitches out	bitch out
byrling	byrl
banishes	banish
bovinizing	bovinize
barracked	barrack
battlin'	battling
buncha	bunch of
bumming around	bum around
boobied	booby
butylates	butylate
butylated	butylate
brushed by	brush by
bodying	body
bewdy	beauty
barricado'd	barricadoed
bruises	bruise
back-translated	back-translate
biopsied	biopsy
bellycrawled	bellycrawl
breadiest	bready
bitbuckets	bitbucket
biopsies	biopsy
back-translates	back-translate
bruised	bruise
bloodying	bloody
bunchier	bunchy
bleeding like a stuck hog	bleed like a stuck hog
bedecking	bedeck
besotting	besot
bucanier	buccaneer
bears upon	bear upon
barley-sugar	barley sugar
buying off	buy off
bouting	bout
burieth	bury
backchained	backchain
biographed	biograph
bazar	bazaar
balks	balk
backlogging	backlog
breathes in	breathe in
binnered	binner
bioerodes	bioerode
Braz	Brazilian
burglarises	burglarise
bioeroded	bioerode
burglarised	burglarise
brutifies	brutify
beefsteak	beefsteak mushroom
bited	bite
bossiest	bossy
B.Comm.	bachelor
BeV	billion electron volt
backlinked	backlink
broke it down	break it down
borne up	bear up
boggery	buggery
binarizes	binarize
battered	batter
besouls	besoul
backsolving	backsolve
burgeoning	burgeon
begrasps	begrasp
brashier	brashy
Botoxes	Botox
borrowin'	borrowing
bracketing	bracket
backtracked	backtrack
bicondilar	bicondylar
breaks in	break in
buddled	buddle
brought low	bring low
buddles	buddle
basked	bask
bestialising	bestialise
basidospore	basidiospore
beslaves	beslave
boulevardiered	boulevardier
blooded	blood
BNA	British North America
Balkanizing	Balkanize
bucketized	bucketize
brained	brain
bar exam	bar examination
blackboxed	blackbox
bucketizes	bucketize
bluesiest	bluesy
bunchiest	bunchy
brutifying	brutify
buggers off	bugger off
bedecks	bedeck
baddened	badden
bulliragged	bullirag
bivvied	bivvy
blackfished	blackfish
break down	breakdown
brews	brew
boohoos	boohoo
beaten around the bush	beat around the bush
BLBT	boneless lean beef trimmings
begrasping	begrasp
babysits	babysit
breaks wind	break wind
becalled	becall
beclosing	beclose
bench bleeding	bench bleed
blubbed	blub
bradding	brad
beclowns	beclown
backburnered	backburner
brimming	brim
beblotting	beblot
bawding	bawd
bootlegged	bootleg
brooks	brook
bestrewed	bestrew
brooke	broke
burdenest	burden
bebathing	bebathe
bore witness	bear witness
brisker	brisk
believing in	believe in
befor	before
bottle-fed	bottle-feed
baggier	baggy
betided	betide
barocycling	barocycle
busheled	bushel
bebothering	bebother
bemoils	bemoil
babytalking	babytalk
buists	buist
Black	black
bethatching	bethatch
bricking up	brick up
backburnering	backburner
broachest	broach
biotreated	biotreat
bawwing	baww
bewared	beware
buts	but
beelining	beeline
bethroth	betroth
bobs	bob
benumbeth	benumb
brancht	branch
burbolt	birdbolt
batiks	batik
browning	brown
booted	boot
bedarkens	bedarken
bringing down	bring down
browserified	browserify
bar mitzvahed	bar mitzvah
bentivorous	benthivorous
browserifies	browserify
briefe	brief
bet.	between
bailed	bail
beshone	beshine
bleatin'	bleating
BitCoin	bitcoin
bestreaked	bestreak
braideth	braid
balbutiating	balbutiate
blindens	blinden
blackest	black
beta	beta male
bete	beat
bedropping	bedrop
befouled	befoul
blahing	blah
belly flopping	belly flop
blooping	bloop
badley	badly
bepinched	bepinch
brawned	brawn
bepinches	bepinch
beaned	bean
badgered	badger
balbucinates	balbucinate
bringed	bring
bonks	bonk
brogs	brog
backlogged	backlog
balbucinated	balbucinate
becheckered	bechecker
bicinchroninic	bicinchoninic
bituminising	bituminise
braveliest	bravely
besprinkling	besprinkle
beckonest	beckon
BNC	bouncer
bayze	baize
breezened	breezen
blends	blend
biosynthesized	biosynthesize
blippiest	blippy
busiest	busy
besighing	besigh
biosynthesizes	biosynthesize
broggling	broggle
bites in	bite in
bluening	bluen
beginning with the chucky	begin with the chucky
blurred	blur
brings to bear	bring to bear
brings upon	bring upon
bepitying	bepity
bowssens	bowssen
bldg.	building
beaking	beak
broasts	broast
bedraggles	bedraggle
brooching	brooch
bewrote	bewrite
beleaps	beleap
beleapt	beleap
blew the whistle	blow the whistle
becrippling	becripple
bedraggled	bedraggle
bopping	bop
bracheocephalic	brachiocephalic
baubling	bawbling
blasts	blast
beats up	beat up
belanded	beland
breakfasts	breakfast
badest	baddest
blennorrhœa	blennorrhea
beautyful	beautiful
barebacks	bareback
binating	binate
bioanalyzed	bioanalyze
borders	border
badmouthing	badmouth
bayesian	Bayesian
bestands	bestand
bowning	bowne
butterier	buttery
bumpfiring	bumpfire
benames	bename
buttons up	button up
bromizing	bromize
blearier	bleary
belocked	belock
blackballed	blackball
bant	banter
baling out	bale out
bubbles up	bubble up
blabbered	blabber
blindfolding	blindfold
bubbles over	bubble over
baths	bath
banquetting	banquet
beene	been
backstabbing	backstab
bolshevized	bolshevize
blennorrhœæ	blennorrhœa
bromodeoxiuridine	bromodeoxyuridine
bolshevizes	bolshevize
boughtest	buy
bumpin'	bumping
blarneys	blarney
bittered	bitter
bitten the dust	bite the dust
brass-band	brass band
boganning	bogan
bears witness	bear witness
bitterer	bitter
bedrenching	bedrench
bowsed	bowse
buirdliest	buirdly
biggered	bigger
ballsiest	ballsy
blue-balling	blue-ball
belittlest	belittle
bowses	bowse
bitchslaps	bitchslap
bumping	bump
bravens	braven
bludges	bludge
bludged	bludge
bloque	block
bums around	bum around
becrept	becreep
blissoms	blissom
backround	background
badmitten	badminton
bemoiling	bemoil
bombed around	bomb around
boids	birds
buddling	buddle
black-box	black box
bipartitioned	bipartition
bronchorrhœa	bronchorrhoea
blankets	blanket
bestanding	bestand
boomslange	boomslang
black boxed	black box
bombasting	bombast
black boxes	black box
backspinning	backspin
bewitched	bewitch
beefed up	beef up
BASE jumped	BASE jump
belts up	belt up
bobsleighing	bobsleigh
booming	boom
boomeranging	boomerang
beleagured	beleagure
backstopped	backstop
bemauled	bemaul
berberin	berberine
beleagures	beleagure
bedrugs	bedrug
beavering away	beaver away
brokes	broke
broken	break
bicinchonic	bicinchoninic
bloats	bloat
buttresses	buttress
broked	broke
belieth	belie
brancheth	branch
brainier	brainy
bedreamed	bedream
bedunging	bedung
blessed	bless
belted out	belt out
burandanga	burundanga
blesses	bless
bebanging	bebang
behandling	behandle
berhymes	berhyme
better for you	good for you
belly of the whale	Belly of the Whale
blacke santus	black sanctus
blue lighted	blue light
bummled	bummle
batspit	batshit
belates	belate
baselining	baseline
bent the truth	bend the truth
belated	belate
borylates	borylate
becloaked	becloak
brown-nosing	brown-nose
bereads	beread
billowed	billow
basificates	basificate
branchiest	branchy
borylated	borylate
basificated	basificate
brassened	brassen
bedrenches	bedrench
befleaed	beflea
banhammers	banhammer
blackguarded	blackguard
backspacing	backspace
bedrenched	bedrench
befrosting	befrost
balbutiated	balbutiate
binocular	binoculars
braggiest	braggy
bandying about	bandy about
bragging	brag
bigfooting	bigfoot
bushelled	bushel
behappens	behappen
bullyragged	bullyrag
backscattered	backscatter
becalms	becalm
bleeds dry	bleed dry
brands	brand
BRAT	bananas, rice, apple sauce, toast
brooming	broom
blabbier	blabby
burrow	borough
babbits	babbit
blackholed	blackhole
bottoming	bottom
burdening	burden
beshields	beshield
behooved	behoove
bravest	brave
blood brethren	blood brother
bacterizing	bacterize
behooves	behoove
buttfucking	buttfuck
bestranging	bestrange
belibels	belibel
bedinnered	bedinner
Bardolator	bardolator
bewaters	bewater
benamed	bename
blinding with science	blind with science
basifies	basify
bitiest	bitey
bebreaking	bebreak
bypasses	bypass
Betamaxing	Betamax
blares	blare
beehiving	beehive
baseth	base
bobbling	bobble
bankrolled	bankroll
bypassed	bypass
begodding	begod
becometh	become
bespattered	bespatter
bootjacks	bootjack
beams up	beam up
backs off	back off
belly-dance	belly dance
Brig. Gen.	brigadier general
bespirts	bespirt
brackets	bracket
backtracing	backtrace
brattiest	bratty
beflies	befly
buycotted	buycott
bushwhacked	bushwhack
blattering	blatter
BLS	basic life support
BLR	broad-line region
bleezing	bleeze
blubs	blub
bestirs	bestir
B.M.E.	bachelor
besworn	beswear
bobsledding	bobsled
beswore	beswear
better-informed	well-informed
bycause	because
Britisher	British
beasting	beast
bird-dogging	bird-dog
buses	bus
building up	build up
bused	bus
besainted	besaint
bescattering	bescatter
buys out	buy out
barked	bark
biocodes	biocode
bore fruit	bear fruit
ballistae	ballista
biocoded	biocode
bullwhipped	bullwhip
barrel racing	barrel race
bebreaks	bebreak
binates	binate
bursting into tears	burst into tears
bretheren	brethren
bikeshedding	bikeshed
breaking-and-entering	breaking and entering
backspun	backspin
bodged	bodge
belapping	belap
BATNEEC	best available techniques not entailing excessive costs
bogged down	bog down
basketed	basket
babyfied	babyfy
barber-shop	barber shop
blusterier	blustery
Borgs	Borg
barbequed	barbeque
bk.	book
bonzerest	bonzer
biting down	bite down
biographizing	biographize
birthday-girl	birthday girl
back-bitten	back-bite
blacked	black
besparkles	besparkle
baulking	baulk
bemadded	bemad
bedrawing	bedraw
berobbing	berob
bites the dust	bite the dust
bitchiest	bitchy
blacker	black
besparkled	besparkle
bullionising	bullionise
bemulcing	bemulce
bedizzened	bedizzen
bloating	bloat
BMWW	black man, white woman
bulking out	bulk out
bathes	bathe
bichromatizes	bichromatize
bipolarized	bipolarize
bungaroxin	bungarotoxin
bound on pickup	bind on pickup
boogying down	boogie down
bagsies	bagsy
beguilted	beguilt
baaa	baa
blows down	blow down
bereft	bereave
beclepes	beclepe
blizzarded	blizzard
boldfacing	boldface
bluewashes	bluewash
bandages	bandage
beworried	beworry
backcalculated	backcalculate
bluewashed	bluewash
bestirred	bestir
bookended	bookend
baby-talking	baby-talk
bownes	bowne
blissomed	blissom
bowned	bowne
bastile	bastille
bedizzens	bedizzen
bankrupted	bankrupt
bladdering	bladder
beds down	bed down
bamboozleable	bamboozlable
beginnin'	beginning
bowdlerized	bowdlerize
beardier	beardy
bowdlerizes	bowdlerize
bandolining	bandoline
benims	benim
bowks	bowk
buyou	bayou
berrying	berry
bleedin' obvious	bleeding obvious
balladeered	balladeer
bejumbles	bejumble
bonifying	bonify
backstreams	backstream
brings low	bring low
barkest	bark
beginning	begin
beleue	believe
bragged	brag
benefits	benefit
beavers away	beaver away
blossoming	blossom
bragger	brag
binarizing	binarize
brawlier	brawly
banditing	bandit
beyant	beyond
